DC_DIST,SECTOR,DISPATCH_DATE_TIME,DISPATCH_DATE,DISPATCH_TIME,HOUR,DC_KEY,LOCATION_BLOCK,UCR_GENERAL,OBJECTID,TEXT_GENERAL_CODE,POINT_X,POINT_Y,SHAPE
01,K,2006-07-05 12:21:00,2006-07-05,12:21:00,,200601023928,2300 BLOCK OREGON AVE,600,28754049,Thefts,-75.18699961,39.91883469,28701062
01,F,2006-07-05 17:48:00,2006-07-05,17:48:00,,200601023950,2200 BLOCK CANTRELL ST,500,28741777,Burglary Residential,-75.1833579,39.92572234,28688790
01,A,2006-07-05 18:36:00,2006-07-05,18:36:00,,200601023957,1400 BLOCK BROAD ST.  /   MCKEAN ST.,300,28723457,Robbery No Firearm,,,28670470
01,J,2006-07-05 20:08:00,2006-07-05,20:08:00,,200601023971,S 25TH ST /JACKSON ST,300,28723458,Robbery No Firearm,-75.1881234,39.92550163,28670471
01,E,2006-07-06 18:57:00,2006-07-06,18:57:00,,200601024077,S BROAD ST /OREGON AVE,600,28882880,Thefts,-75.17142527,39.91676672,28829893
01,A,2006-07-06 21:31:00,2006-07-06,21:31:00,,200601024101,1700 BLOCK MC KEAN ST,400,28743852,Aggravated Assault Firearm,-75.17525876,39.92639535,28690865
01,F,2006-07-06 23:41:00,2006-07-06,23:41:00,,200601024119,S 19TH ST /W PASSYUNK AVE,300,28830223,Robbery No Firearm,-75.17798505,39.92396095,28777236
01,J,2006-07-07 12:12:00,2006-07-07,12:12:00,,200601024164,S 24TH ST /W PASSYUNK AVE,700,28884690,Recovered Stolen Motor Vehicle,-75.18727237,39.92226385,28831703
01,F,2006-07-07 12:39:00,2006-07-07,12:39:00,,200601024170,2000 BLOCK OREGON AV,600,28748895,Thefts,-75.1826589,39.91839274,28695908
01,A,2006-07-07 12:48:00,2006-07-07,12:48:00,,200601024172,2000 BLOCK S CHADWICK ST,600,28745593,Thefts,-75.17393996,39.92530431,28692606
01,J,2006-07-07 13:41:00,2006-07-07,13:41:00,,200601024179,2400 BLOCK S 24TH ST,600,28742136,Thefts,-75.18697725,39.92192299,28689149
01,I,2006-07-07 14:37:00,2006-07-07,14:37:00,,200601024186,3200 BLOCK S SMEDLEY ST,600,28738160,Thefts,-75.17660345,39.90876298,28685173
01,J,2006-07-07 14:27:00,2006-07-07,14:27:00,,200601024188,2400 BLOCK W PASSYUNK AVE,700,28747105,Motor Vehicle Theft,-75.18730912,39.92221434,28694118
01,K,2006-07-07 15:09:00,2006-07-07,15:09:00,,200601024191,2200 BLOCK OREGON AVE,600,28738643,Thefts,-75.18522687,39.91853796,28685656
01,B,2006-07-07 19:35:00,2006-07-07,19:35:00,,200601024222,1900 BLOCK S 22ND ST,400,28743853,Aggravated Assault Firearm,-75.18226023,39.92804679,28690866
01,E,2006-07-08 09:47:00,2006-07-08,09:47:00,,200601024307,1700 BLOCK JACKSON ST,700,28748738,Motor Vehicle Theft,-75.17481612,39.92372682,28695751
01,B,2006-07-08 10:51:00,2006-07-08,10:51:00,,200601024310,S 22ND ST /MOORE ST,700,28742380,Recovered Stolen Motor Vehicle,-75.18194732,39.929739,28689393
01,J,2006-07-08 14:05:00,2006-07-08,14:05:00,,200601024322,2300 BLOCK OREGON AVE   AV,600,28882881,Thefts,-75.18671975,39.91878647,28829894
01,K,2006-07-08 16:35:00,2006-07-08,16:35:00,,200601024327,2200 BLOCK OREGON AVE,600,28747970,Thefts,-75.18522687,39.91853796,28694983
01,J,2006-07-08 17:17:00,2006-07-08,17:17:00,,200601024329,2100 BLOCK S 26TH ST,400,28747346,Aggravated Assault No Firearm,-75.18949498,39.92668531,28694359
01,B,2006-07-08 20:29:00,2006-07-08,20:29:00,,200601024336,S 20TH ST /SNYDER AV,600,28740238,Thefts,-75.17924556,39.92561535,28687251
01,L,2006-07-08 22:20:00,2006-07-08,22:20:00,,200601024352,3600 BLOCK S BROAD ST,700,28745546,Recovered Stolen Motor Vehicle,-75.17421399999999,39.90537127,28692559
01,I,2006-07-09 01:36:00,2006-07-09,01:36:00,,200601024377,S 20TH ST /PATTISON AVE,700,28877912,Recovered Stolen Motor Vehicle,-75.18339074,39.90662669,28824925
01,B,2006-07-09 03:50:00,2006-07-09,03:50:00,,200601024393,1900 BLOCK S 20TH ST,600,28743162,Thefts,-75.17876448,39.92804943,28690175
01,A,2006-07-09 18:44:00,2006-07-09,18:44:00,,200601024447,1700 BLOCK MC KEAN ST,400,28753478,Aggravated Assault No Firearm,-75.17511266,39.92637506,28700491
01,F,2006-07-09 19:13:00,2006-07-09,19:13:00,,200601024451,1800 BLOCK SNYDER AVE,100,28832204,Homicide - Criminal ,-75.17611688,39.9251688,28779217
01,I,2006-07-10 07:40:00,2006-07-10,07:40:00,,200601024505,3400 BLOCK TREVI CT,600,28887311,Thefts,-75.18650336,39.90919371,28834324
01,C,2006-07-10 08:50:00,2006-07-10,08:50:00,,200601024511,S 24TH ST /MOORE ST,600,28765320,Theft from Vehicle,-75.18524227,39.93015557,28712333
01,C,2006-07-10 12:37:00,2006-07-10,12:37:00,,200601024520,2600 BLOCK MIFFLIN ST,600,28734435,Thefts,-75.18936541,39.92938223,28681448
01,F,2006-07-10 13:44:00,2006-07-10,13:44:00,,200601024532,2100 BLOCK S 21ST ST,700,28745547,Recovered Stolen Motor Vehicle,-75.18114708,39.92567115,28692560
01,K,2006-07-10 16:06:00,2006-07-10,16:06:00,,200601024545,2300 BLOCK OREGON AV,600,28765028,Thefts,-75.1861855,39.91867803,28712041
